payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_type,days_late
87,INV-001555,112.0,2024-11-05,5849.64,invoice_payment,66.0
135,INV-006962,110.0,2024-11-06,7185.44,invoice_payment,34.0
379,INV-003652,1.0,2024-11-06,9073.4,invoice_payment,15.0
350,INV-006813,132.0,2024-11-06,57182.2,invoice_payment,46.0
597,INV-004112,62.0,2024-11-06,19489.73,invoice_payment,41.0
221,INV-004558,80.0,2024-11-06,266366.12,invoice_payment,57.0
231,INV-003434,147.0,2024-11-06,13159.08,invoice_payment,56.0
29,INV-002727,85.0,2024-11-06,41998.23,invoice_payment,72.0
926,INV-001349,12.0,2024-11-06,41061.72,invoice_payment,14.0
816,INV-000163,31.0,2024-11-06,39246.08,invoice_payment,9.0
174,INV-002523,39.0,2024-11-06,351295.53,invoice_payment,31.0
376,INV-006627,123.0,2024-11-06,33820.28,invoice_payment,45.0
733,INV-006628,32.0,2024-11-06,47486.5,invoice_payment,15.0
774,INV-007295,2.0,2024-11-06,32400.0,invoice_payment,12.0
291,INV-005573,132.0,2024-11-06,43874.42,invoice_payment,52.0
454,INV-006665,2.0,2024-11-07,21600.83,invoice_payment,11.0
754,INV-007652,24.0,2024-11-07,38690.28,invoice_payment,14.0
433,INV-001221,1.0,2024-11-07,82073.31,invoice_payment,12.0
864,INV-000838,40.0,2024-11-07,26690.78,invoice_payment,21.0
344,INV-007617,77.0,2024-11-07,24475.84,invoice_payment,48.0
447,INV-002915,28.0,2024-11-07,5339.35,invoice_payment,11.0
96,INV-004365,107.0,2024-11-07,39693.34,invoice_payment,82.0
336,INV-002564,84.0,2024-11-07,39123.76,invoice_payment,48.0
76,INV-004610,105.0,2024-11-07,41207.53,invoice_payment,39.0
430,INV-005718,63.0,2024-11-07,16669.31,invoice_payment,43.0
313,INV-002074,25.0,2024-11-08,25235.59,invoice_payment,22.0
968,INV-001418,8.0,2024-11-08,37880.78,invoice_payment,13.0
559,INV-007477,40.0,2024-11-08,38768.49,invoice_payment,31.0
68,INV-000209,125.0,2024-11-08,29012.11,invoice_payment,71.0
333,INV-007994,1.0,2024-11-08,12162.71,invoice_payment,20.0
518,INV-004327,110.0,2024-11-08,43512.78,invoice_payment,50.0
741,INV-007154,5.0,2024-11-08,305911.65,invoice_payment,17.0
227,INV-007217,69.0,2024-11-08,46037.43,invoice_payment,59.0
170,INV-002170,113.0,2024-11-08,82158.83,invoice_payment,63.0
541,INV-002053,60.0,2024-11-08,37579.29,invoice_payment,48.0
196,INV-002416,105.0,2024-11-08,44279.3,invoice_payment,76.0
404,INV-003337,118.0,2024-11-08,15398.49,invoice_payment,45.0
409,INV-001128,1.0,2024-11-08,26685.51,invoice_payment,15.0
695,INV-001154,104.0,2024-11-08,7405.64,invoice_payment,20.0
400,INV-003875,120.0,2024-11-09,41006.21,invoice_payment,46.0
1031,INV-006383,29.0,2024-11-09,8299.8,invoice_payment,8.0
403,INV-007861,91.0,2024-11-09,29912.94,invoice_payment,61.0
288,INV-004477,38.0,2024-11-09,133635.04,invoice_payment,25.0
814,INV-003194,14.0,2024-11-09,77789.44,invoice_payment,12.0
477,INV-005670,34.0,2024-11-09,36140.6,invoice_payment,11.0
801,INV-007756,31.0,2024-11-09,7058.89,invoice_payment,13.0
711,INV-001015,40.0,2024-11-09,19106.48,invoice_payment,35.0
542,INV-003748,79.0,2024-11-09,13966.36,invoice_payment,34.0
508,INV-001620,73.0,2024-11-09,41622.31,invoice_payment,52.0
829,INV-007947,1.0,2024-11-09,45239.4,invoice_payment,11.0
809,INV-006354,1.0,2024-11-10,6628.38,invoice_payment,13.0
408,INV-001031,121.0,2024-11-10,7125.12,invoice_payment,47.0
609,INV-001171,107.0,2024-11-10,5131.03,invoice_payment,44.0
775,INV-004388,1.0,2024-11-10,28913.71,invoice_payment,16.0
449,INV-003668,42.0,2024-11-10,38719.74,invoice_payment,44.0
378,INV-004951,68.0,2024-11-10,38738.9,invoice_payment,64.0
1033,INV-003510,2.0,2024-11-10,19065.14,invoice_payment,9.0
420,INV-004485,1.0,2024-11-10,17719.47,invoice_payment,16.0
456,INV-005316,117.0,2024-11-10,39832.76,invoice_payment,43.0
11,INV-001675,112.0,2024-11-10,71202.79,invoice_payment,78.0
241,INV-005154,107.0,2024-11-11,29974.86,invoice_payment,75.0
258,INV-006494,135.0,2024-11-11,42613.67,invoice_payment,59.0
657,INV-003855,76.0,2024-11-11,11560.46,invoice_payment,41.0
172,INV-005523,113.0,2024-11-11,25756.94,invoice_payment,66.0
606,INV-007118,40.0,2024-11-11,37521.71,invoice_payment,45.0
705,INV-001583,136.0,2024-11-11,17886.47,invoice_payment,22.0
706,INV-005081,57.0,2024-11-11,16709.85,invoice_payment,37.0
588,INV-006430,147.0,2024-11-11,21114.06,invoice_payment,47.0
435,INV-002427,128.0,2024-11-11,489281.05,invoice_payment,46.0
483,INV-003195,71.0,2024-11-11,43185.95,invoice_payment,42.0
565,INV-001943,10.0,2024-11-11,46869.06,invoice_payment,4.0
329,INV-001507,105.0,2024-11-11,13641.51,invoice_payment,69.0
417,INV-006770,132.0,2024-11-11,138279.27,invoice_payment,62.0
307,INV-006285,127.0,2024-11-11,47497.28,invoice_payment,55.0
575,INV-006695,138.0,2024-11-12,18732.61,invoice_payment,49.0
279,INV-002704,108.0,2024-11-12,48169.58,invoice_payment,74.0
239,INV-002483,50.0,2024-11-12,114063.89,invoice_payment,61.0
891,INV-007602,11.0,2024-11-12,67203.31,invoice_payment,8.0
513,INV-007503,15.0,2024-11-12,119942.31,invoice_payment,10.0
52,INV-007103,103.0,2024-11-12,48931.89,invoice_payment,47.0
503,INV-003235,25.0,2024-11-12,7525.92,invoice_payment,11.0
568,INV-003635,73.0,2024-11-13,14610.05,invoice_payment,50.0
486,INV-000280,1.0,2024-11-13,11699.96,invoice_payment,14.0
517,INV-004392,86.0,2024-11-13,16517.25,invoice_payment,40.0
623,INV-001849,64.0,2024-11-13,13100.81,invoice_payment,31.0
666,INV-005657,38.0,2024-11-13,14730.68,invoice_payment,42.0
1041,INV-002724,2.0,2024-11-13,33160.9,invoice_payment,11.0
274,INV-001389,68.0,2024-11-13,6131.29,invoice_payment,60.0
471,INV-004011,69.0,2024-11-13,30229.36,invoice_payment,45.0
121,INV-001267,105.0,2024-11-13,27015.35,invoice_payment,72.0
617,INV-000627,38.0,2024-11-14,42989.55,invoice_payment,32.0
317,INV-000973,40.0,2024-11-14,31380.6,invoice_payment,28.0
640,INV-000650,146.0,2024-11-14,20831.23,invoice_payment,30.0
551,INV-003283,7.0,2024-11-14,8082.81,invoice_payment,8.0
356,INV-007000,41.0,2024-11-14,47419.52,invoice_payment,54.0
611,INV-001700,69.0,2024-11-14,29161.55,invoice_payment,48.0
535,INV-005518,42.0,2024-11-14,9826.34,invoice_payment,55.0
1146,INV-005694,10.0,2024-11-14,14622.2,invoice_payment,2.0
392,INV-000319,105.0,2024-11-14,37370.91,invoice_payment,67.0
141,INV-003803,105.0,2024-11-14,5156.08,invoice_payment,71.0
790,INV-001493,45.0,2024-11-14,47226.27,invoice_payment,34.0
509,INV-005460,1.0,2024-11-14,19753.46,invoice_payment,12.0
482,INV-002263,115.0,2024-11-14,48059.98,invoice_payment,45.0
469,INV-000768,127.0,2024-11-14,7072.84,invoice_payment,46.0
90,INV-006233,131.0,2024-11-15,46086.21,invoice_payment,46.0
880,INV-002770,3.0,2024-11-15,19706.91,invoice_payment,12.0
224,INV-001342,68.0,2024-11-15,18521.99,invoice_payment,66.0
900,INV-003790,38.0,2024-11-15,26059.39,invoice_payment,26.0
663,INV-007786,39.0,2024-11-15,10026.48,invoice_payment,30.0
630,INV-001508,104.0,2024-11-15,31636.15,invoice_payment,47.0
302,INV-001656,42.0,2024-11-15,10089.76,invoice_payment,60.0
260,INV-005053,68.0,2024-11-15,38434.15,invoice_payment,63.0
652,INV-004440,81.0,2024-11-15,20101.38,invoice_payment,31.0
858,INV-007270,35.0,2024-11-15,27867.59,invoice_payment,14.0
586,INV-002403,133.0,2024-11-16,33361.81,invoice_payment,37.0
270,INV-007263,127.0,2024-11-16,24053.23,invoice_payment,33.0
808,INV-000407,107.0,2024-11-16,49975.98,invoice_payment,35.0
354,INV-007377,113.0,2024-11-16,49710.75,invoice_payment,56.0
687,INV-003039,136.0,2024-11-16,55976.66,invoice_payment,29.0
359,INV-005423,138.0,2024-11-16,11732.13,invoice_payment,56.0
183,INV-003821,70.0,2024-11-16,26826.27,invoice_payment,86.0
182,INV-006141,46.0,2024-11-16,30806.2,invoice_payment,41.0
166,INV-000532,55.0,2024-11-16,28996.31,invoice_payment,42.0
924,INV-002942,33.0,2024-11-16,37444.93,invoice_payment,10.0
587,INV-003714,127.0,2024-11-16,16841.81,invoice_payment,52.0
95,INV-001577,118.0,2024-11-16,42361.26,invoice_payment,46.0
668,INV-006048,98.0,2024-11-16,16210.43,invoice_payment,30.0
418,INV-004702,127.0,2024-11-16,49665.6,invoice_payment,52.0
914,INV-001674,19.0,2024-11-17,281905.8,invoice_payment,11.0
361,INV-003634,106.0,2024-11-17,116364.9,invoice_payment,57.0
367,INV-007538,69.0,2024-11-17,45835.27,invoice_payment,71.0
629,INV-005689,38.0,2024-11-17,42517.81,invoice_payment,34.0
544,INV-004883,4.0,2024-11-17,9392.38,invoice_payment,11.0
895,INV-001278,35.0,2024-11-17,19381.52,invoice_payment,13.0
115,INV-004661,135.0,2024-11-17,34096.63,invoice_payment,76.0
796,INV-001107,38.0,2024-11-17,24883.42,invoice_payment,36.0
615,INV-003363,148.0,2024-11-17,24332.06,invoice_payment,51.0
188,INV-003057,38.0,2024-11-17,37574.2,invoice_payment,41.0
506,INV-007006,128.0,2024-11-18,471336.57,invoice_payment,47.0
557,INV-007846,96.0,2024-11-18,144261.69,invoice_payment,56.0
48,INV-000441,59.0,2024-11-18,26669.72,invoice_payment,53.0
1151,INV-000640,10.0,2024-11-18,41254.2,invoice_payment,6.0
869,INV-001182,1.0,2024-11-18,149459.42,invoice_payment,16.0
622,INV-007494,39.0,2024-11-18,27563.71,invoice_payment,36.0
426,INV-002561,109.0,2024-11-18,14235.53,invoice_payment,69.0
490,INV-007588,107.0,2024-11-18,47837.5,invoice_payment,63.0
306,INV-003517,114.0,2024-11-18,25998.73,invoice_payment,62.0
908,INV-006006,3.0,2024-11-18,29700.45,invoice_payment,13.0
429,INV-005172,69.0,2024-11-18,34202.72,invoice_payment,54.0
884,INV-005734,141.0,2024-11-18,140623.23,invoice_payment,30.0
457,INV-006408,100.0,2024-11-18,20882.8,invoice_payment,66.0
616,INV-004404,17.0,2024-11-18,18907.48,invoice_payment,7.0
218,INV-001395,39.0,2024-11-19,22163.69,invoice_payment,40.0
921,INV-002807,1.0,2024-11-19,8972.71,invoice_payment,13.0
26,INV-006290,106.0,2024-11-19,26498.75,invoice_payment,55.0
25,INV-006121,130.0,2024-11-19,61224.6,invoice_payment,85.0
646,INV-007081,68.0,2024-11-19,12259.33,invoice_payment,35.0
383,INV-007125,38.0,2024-11-19,46409.19,invoice_payment,28.0
110,INV-000332,132.0,2024-11-19,38928.29,invoice_payment,49.0
520,INV-005024,46.0,2024-11-19,294359.2,invoice_payment,46.0
546,INV-007023,5.0,2024-11-19,7564.74,invoice_payment,13.0
804,INV-001096,127.0,2024-11-19,126910.77,invoice_payment,23.0
811,INV-000189,45.0,2024-11-20,16192.14,invoice_payment,23.0
1060,INV-005623,8.0,2024-11-20,19532.11,invoice_payment,17.0
696,INV-006242,40.0,2024-11-20,75149.91,invoice_payment,32.0
691,INV-002894,47.0,2024-11-20,22675.99,invoice_payment,33.0
516,INV-001684,50.0,2024-11-20,11114.88,invoice_payment,47.0
1125,INV-003386,2.0,2024-11-20,16724.53,invoice_payment,11.0
680,INV-007776,40.0,2024-11-20,14522.77,invoice_payment,33.0
1070,INV-000774,1.0,2024-11-20,17352.8,invoice_payment,15.0
636,INV-004971,68.0,2024-11-20,38803.84,invoice_payment,52.0
715,INV-005847,145.0,2024-11-21,15520.37,invoice_payment,31.0
721,INV-003203,42.0,2024-11-21,48179.9,invoice_payment,31.0
1074,INV-004662,1.0,2024-11-21,46030.16,invoice_payment,16.0
612,INV-004603,7.0,2024-11-21,47719.65,invoice_payment,10.0
634,INV-006146,20.0,2024-11-21,28211.56,invoice_payment,8.0
198,INV-006812,108.0,2024-11-21,17907.78,invoice_payment,89.0
328,INV-001561,118.0,2024-11-21,35486.0,invoice_payment,34.0
877,INV-004143,1.0,2024-11-21,41055.86,invoice_payment,18.0
538,INV-006814,108.0,2024-11-21,47152.53,invoice_payment,61.0
812,INV-001090,78.0,2024-11-21,32353.83,invoice_payment,39.0
819,INV-007302,43.0,2024-11-21,43174.64,invoice_payment,39.0
339,INV-001256,77.0,2024-11-21,48160.05,invoice_payment,62.0
531,INV-002822,132.0,2024-11-22,6944.9,invoice_payment,48.0
117,INV-006744,107.0,2024-11-22,38038.05,invoice_payment,81.0
1092,INV-003584,6.0,2024-11-22,44014.73,invoice_payment,15.0
550,INV-004572,148.0,2024-11-22,35037.19,invoice_payment,46.0
595,INV-006696,69.0,2024-11-22,25024.77,invoice_payment,42.0
397,INV-001573,74.0,2024-11-23,48920.63,invoice_payment,61.0
425,INV-006367,87.0,2024-11-23,99313.68,invoice_payment,29.0
500,INV-004062,68.0,2024-11-23,115963.0,invoice_payment,52.0
758,INV-004188,119.0,2024-11-23,7267.9,invoice_payment,45.0
464,INV-001428,141.0,2024-11-23,399045.67,invoice_payment,56.0
648,INV-003117,124.0,2024-11-23,27708.11,invoice_payment,39.0
453,INV-003354,131.0,2024-11-23,46155.12,invoice_payment,57.0
283,INV-007511,40.0,2024-11-23,9885.83,invoice_payment,39.0
735,INV-007672,88.0,2024-11-23,10084.58,invoice_payment,47.0
650,INV-006554,40.0,2024-11-23,121941.49,invoice_payment,39.0
950,INV-005711,38.0,2024-11-24,127314.43,invoice_payment,30.0
1156,INV-001871,1.0,2024-11-24,354499.56,invoice_payment,12.0
852,INV-004250,132.0,2024-11-24,13510.82,invoice_payment,38.0
1030,INV-004152,5.0,2024-11-24,5343.75,invoice_payment,8.0
536,INV-003019,84.0,2024-11-24,9391.89,invoice_payment,65.0
176,INV-005195,126.0,2024-11-24,35272.1,invoice_payment,94.0
671,INV-002631,117.0,2024-11-24,26938.74,invoice_payment,53.0
1007,INV-006573,33.0,2024-11-24,8805.11,invoice_payment,10.0
364,INV-005826,68.0,2024-11-24,7539.06,invoice_payment,64.0
704,INV-003753,48.0,2024-11-24,16356.28,invoice_payment,35.0
574,INV-002454,118.0,2024-11-24,16608.69,invoice_payment,46.0
548,INV-002695,53.0,2024-11-24,20284.33,invoice_payment,48.0
56,INV-005568,70.0,2024-11-24,28614.29,invoice_payment,88.0
257,INV-003082,127.0,2024-11-24,6319.29,invoice_payment,42.0
401,INV-004668,107.0,2024-11-24,492851.04,invoice_payment,61.0
996,INV-004246,3.0,2024-11-24,20261.43,invoice_payment,11.0
233,INV-006288,88.0,2024-11-24,262753.67,invoice_payment,74.0
620,INV-000192,128.0,2024-11-25,496673.25,invoice_payment,43.0
951,INV-005800,47.0,2024-11-25,86253.72,invoice_payment,31.0
445,INV-006935,81.0,2024-11-25,27926.15,invoice_payment,59.0
939,INV-000238,8.0,2024-11-25,37463.99,invoice_payment,17.0
1037,INV-003814,5.0,2024-11-25,43985.21,invoice_payment,23.0
246,INV-001743,127.0,2024-11-25,16636.29,invoice_payment,44.0
971,INV-004261,28.0,2024-11-25,32334.76,invoice_payment,14.0
370,INV-006083,105.0,2024-11-25,10857.58,invoice_payment,64.0
831,INV-002003,142.0,2024-11-26,38270.49,invoice_payment,28.0
97,INV-004377,42.0,2024-11-26,8685.74,invoice_payment,56.0
729,INV-004374,38.0,2024-11-26,37091.93,invoice_payment,36.0
672,INV-006485,47.0,2024-11-26,49544.06,invoice_payment,40.0
184,INV-004313,82.0,2024-11-26,42192.53,invoice_payment,81.0
747,INV-007587,38.0,2024-11-26,10518.99,invoice_payment,34.0
940,INV-007181,41.0,2024-11-26,39092.46,invoice_payment,33.0
269,INV-006122,128.0,2024-11-26,22292.16,invoice_payment,43.0
30,INV-003075,95.0,2024-11-27,117970.86,invoice_payment,63.0
626,INV-000126,88.0,2024-11-27,20294.37,invoice_payment,60.0
627,INV-005137,45.0,2024-11-27,45372.67,invoice_payment,44.0
694,INV-005590,1.0,2024-11-27,38549.84,invoice_payment,10.0
369,INV-005391,75.0,2024-11-27,481550.75,invoice_payment,66.0
761,INV-003703,109.0,2024-11-27,13079.47,invoice_payment,34.0
390,INV-001263,38.0,2024-11-27,10102.42,invoice_payment,35.0
599,INV-001480,146.0,2024-11-27,28487.07,invoice_payment,47.0
473,INV-005890,113.0,2024-11-27,15535.65,invoice_payment,59.0
1163,INV-001119,5.0,2024-11-27,26334.59,invoice_payment,14.0
1168,INV-001616,16.0,2024-11-28,63394.12,invoice_payment,15.0
669,INV-000507,18.0,2024-11-28,18355.4,invoice_payment,12.0
1220,INV-007342,24.0,2024-11-28,41492.15,invoice_payment,10.0
478,INV-005027,69.0,2024-11-28,47163.6,invoice_payment,60.0
613,INV-005763,113.0,2024-11-28,105176.01,invoice_payment,47.0
504,INV-004880,69.0,2024-11-28,17856.92,invoice_payment,57.0
798,INV-000634,106.0,2024-11-28,415429.67,invoice_payment,47.0
765,INV-005217,84.0,2024-11-28,27449.74,invoice_payment,49.0
938,INV-001106,5.0,2024-11-28,23808.58,invoice_payment,20.0
746,INV-002907,110.0,2024-11-28,25133.52,invoice_payment,36.0
1026,INV-000833,8.0,2024-11-28,107680.79,invoice_payment,12.0
94,INV-000014,84.0,2024-11-28,38789.2,invoice_payment,59.0
577,INV-004285,69.0,2024-11-28,46408.09,invoice_payment,50.0
314,INV-000321,132.0,2024-11-28,41973.66,invoice_payment,72.0
243,INV-002573,75.0,2024-11-28,297157.88,invoice_payment,77.0
710,INV-000611,38.0,2024-11-28,21164.39,invoice_payment,39.0
187,INV-003923,105.0,2024-11-28,408512.09,invoice_payment,53.0
604,INV-001844,38.0,2024-11-28,21854.13,invoice_payment,47.0
1068,INV-004360,44.0,2024-11-29,41120.46,invoice_payment,25.0
676,INV-004748,32.0,2024-11-29,6507.79,invoice_payment,12.0
1005,INV-000020,8.0,2024-11-29,42731.63,invoice_payment,15.0
677,INV-003420,68.0,2024-11-29,16728.32,invoice_payment,57.0
770,INV-001529,46.0,2024-11-29,38012.98,invoice_payment,35.0
889,INV-001233,145.0,2024-11-29,45269.11,invoice_payment,26.0
1215,INV-003682,3.0,2024-11-29,34118.15,invoice_payment,11.0
988,INV-005038,134.0,2024-11-29,139643.23,invoice_payment,32.0
998,INV-007247,39.0,2024-11-29,5918.18,invoice_payment,31.0
332,INV-000204,114.0,2024-11-29,40901.61,invoice_payment,71.0
346,INV-004384,107.0,2024-11-29,31302.43,invoice_payment,84.0
470,INV-004310,84.0,2024-11-29,21925.51,invoice_payment,61.0
649,INV-001029,2.0,2024-11-29,46924.67,invoice_payment,15.0
698,INV-003027,127.0,2024-11-30,53291.38,invoice_payment,42.0
1043,INV-002246,48.0,2024-11-30,43211.15,invoice_payment,28.0
1012,INV-007202,62.0,2024-11-30,45881.37,invoice_payment,31.0
944,INV-006733,55.0,2024-11-30,55613.83,invoice_payment,37.0
412,INV-004616,38.0,2024-11-30,16781.77,invoice_payment,36.0
185,INV-007471,131.0,2024-11-30,8796.24,invoice_payment,55.0
1102,INV-003564,143.0,2024-11-30,8811.54,invoice_payment,22.0
742,INV-002495,78.0,2024-11-30,91539.34,invoice_payment,39.0
74,INV-003738,114.0,2024-11-30,7424.91,invoice_payment,62.0
753,INV-006884,58.0,2024-11-30,5605.32,invoice_payment,37.0
360,INV-001856,131.0,2024-11-30,15013.45,invoice_payment,70.0
782,INV-001236,41.0,2024-11-30,31328.5,invoice_payment,50.0
136,INV-004644,103.0,2024-11-30,18586.11,invoice_payment,58.0
476,INV-007735,105.0,2024-11-30,133729.26,invoice_payment,62.0
947,INV-003390,39.0,2024-12-01,32861.82,invoice_payment,23.0
861,INV-001200,79.0,2024-12-01,44897.7,invoice_payment,30.0
731,INV-007507,72.0,2024-12-01,39467.37,invoice_payment,40.0
726,INV-001487,128.0,2024-12-01,24756.32,invoice_payment,41.0
552,INV-000966,128.0,2024-12-01,44688.9,invoice_payment,55.0
580,INV-001271,42.0,2024-12-01,33115.79,invoice_payment,52.0
451,INV-005649,39.0,2024-12-01,442603.5,invoice_payment,35.0
524,INV-001079,68.0,2024-12-01,305444.87,invoice_payment,57.0
1185,INV-006203,3.0,2024-12-01,112556.79,invoice_payment,16.0
1210,INV-004299,1.0,2024-12-01,39610.8,invoice_payment,14.0
970,INV-001328,142.0,2024-12-01,31336.74,invoice_payment,35.0
421,INV-002115,73.0,2024-12-01,138653.07,invoice_payment,67.0
1039,INV-006604,24.0,2024-12-01,29803.87,invoice_payment,14.0
129,INV-004418,148.0,2024-12-01,30119.31,invoice_payment,59.0
1243,INV-007727,4.0,2024-12-02,31751.6,invoice_payment,12.0
632,INV-007431,68.0,2024-12-02,24789.98,invoice_payment,49.0
377,INV-006295,106.0,2024-12-02,10820.33,invoice_payment,71.0
1052,INV-003946,7.0,2024-12-02,33705.58,invoice_payment,14.0
596,INV-001574,42.0,2024-12-02,26245.25,invoice_payment,52.0
391,INV-006684,68.0,2024-12-03,39307.89,invoice_payment,71.0
837,INV-007733,81.0,2024-12-03,311205.21,invoice_payment,49.0
545,INV-000470,134.0,2024-12-03,117401.99,invoice_payment,27.0
45,INV-001209,74.0,2024-12-03,29091.69,invoice_payment,68.0
59,INV-004969,108.0,2024-12-03,30334.1,invoice_payment,97.0
554,INV-002395,105.0,2024-12-03,26990.88,invoice_payment,56.0
1231,INV-007877,9.0,2024-12-03,40684.33,invoice_payment,14.0
752,INV-007807,3.0,2024-12-03,41431.86,invoice_payment,11.0
844,INV-004586,38.0,2024-12-03,265022.09,invoice_payment,33.0
868,INV-006093,38.0,2024-12-03,71257.32,invoice_payment,31.0
289,INV-002833,70.0,2024-12-03,53730.05,invoice_payment,94.0
1292,INV-000831,3.0,2024-12-03,32638.38,invoice_payment,9.0
496,INV-000874,138.0,2024-12-03,42064.05,invoice_payment,63.0
853,INV-005021,86.0,2024-12-03,29277.43,invoice_payment,47.0
725,INV-007875,3.0,2024-12-03,22732.0,invoice_payment,13.0
647,INV-004234,107.0,2024-12-04,33378.4,invoice_payment,65.0
841,INV-001412,113.0,2024-12-04,39231.72,invoice_payment,49.0
644,INV-006268,127.0,2024-12-04,17036.87,invoice_payment,50.0
795,INV-003233,110.0,2024-12-04,45054.43,invoice_payment,53.0
714,INV-003338,105.0,2024-12-04,44429.35,invoice_payment,44.0
422,INV-002989,88.0,2024-12-04,39862.55,invoice_payment,70.0
514,INV-006787,38.0,2024-12-04,17785.96,invoice_payment,32.0
979,INV-004992,143.0,2024-12-04,49316.08,invoice_payment,23.0
701,INV-004072,56.0,2024-12-04,5896.95,invoice_payment,45.0
1010,INV-000661,45.0,2024-12-04,42890.7,invoice_payment,35.0
505,INV-005169,129.0,2024-12-04,49348.33,invoice_payment,63.0
717,INV-003222,127.0,2024-12-04,19999.93,invoice_payment,44.0
570,INV-006894,46.0,2024-12-04,6519.75,invoice_payment,56.0
767,INV-001252,81.0,2024-12-05,14578.25,invoice_payment,56.0
521,INV-006061,70.0,2024-12-05,25800.54,invoice_payment,77.0
817,INV-007964,95.0,2024-12-05,34465.3,invoice_payment,38.0
745,INV-000724,106.0,2024-12-05,32837.46,invoice_payment,43.0
693,INV-004739,127.0,2024-12-05,9025.17,invoice_payment,48.0
411,INV-006157,72.0,2024-12-05,67386.75,invoice_payment,71.0
1051,INV-000909,2.0,2024-12-05,28791.83,invoice_payment,17.0
345,INV-006918,130.0,2024-12-06,75956.53,invoice_payment,77.0
856,INV-000601,39.0,2024-12-06,43841.1,invoice_payment,35.0
