invoice_id,customer_id,invoice_date,due_date,amount_usd,payment_terms_days,status
HIST-000367,CUS-0038,2025-06-07,2025-07-07,13115.47,30,paid
HIST-000368,CUS-0061,2025-12-27,2026-01-26,59545.17,30,paid
HIST-000369,CUS-0136,2026-04-20,2026-05-20,67712.29,30,paid
HIST-000370,CUS-0065,2025-06-10,2025-07-10,125268.29,30,paid
HIST-000371,CUS-0128,2025-09-17,2025-11-16,117082.51,60,paid
HIST-000372,CUS-0064,2026-01-03,2026-02-02,26557.74,30,paid
HIST-000373,CUS-0157,2025-06-08,2025-06-23,60367.91,15,paid
HIST-000374,CUS-0115,2026-05-02,2026-05-17,23852.54,15,paid
HIST-000375,CUS-0107,2025-10-03,2025-11-17,58791.1,45,paid
HIST-000376,CUS-0152,2026-03-03,2026-04-02,45243.72,30,paid
HIST-000377,CUS-0071,2025-09-22,2025-10-22,28055.83,30,paid
HIST-000378,CUS-0128,2025-12-31,2026-03-01,142698.09,60,paid
HIST-000379,CUS-0059,2025-10-25,2025-12-09,21232.84,45,paid
HIST-000380,CUS-0122,2026-04-08,2026-06-07,64290.29,60,paid
HIST-000381,CUS-0008,2025-05-30,2025-07-14,161642.16,45,paid
HIST-000382,CUS-0004,2025-07-12,2025-08-26,104753.28,45,paid
HIST-000383,CUS-0137,2025-04-11,2025-05-26,23124.86,45,paid
HIST-000384,CUS-0040,2025-04-22,2025-06-06,55854.29,45,paid
HIST-000385,CUS-0030,2026-03-01,2026-03-31,65264.88,30,paid
HIST-000386,CUS-0129,2025-10-30,2025-11-29,24354.73,30,paid
HIST-000387,CUS-0126,2025-11-03,2025-12-03,9316.56,30,paid
HIST-000388,CUS-0100,2025-04-19,2025-05-19,17764.35,30,paid
HIST-000389,CUS-0072,2026-01-07,2026-02-06,97000.3,30,paid
HIST-000390,CUS-0140,2026-03-10,2026-03-25,18115.79,15,paid
HIST-000391,CUS-0045,2025-12-04,2026-02-02,4000.0,60,paid
HIST-000392,CUS-0015,2026-01-04,2026-02-18,28768.22,45,paid
HIST-000393,CUS-0077,2025-08-23,2025-09-22,51658.27,30,paid
HIST-000394,CUS-0100,2025-10-08,2025-11-07,38131.15,30,paid
HIST-000395,CUS-0088,2026-02-10,2026-02-25,29030.34,15,paid
HIST-000396,CUS-0100,2025-10-31,2025-11-30,26430.51,30,paid
HIST-000397,CUS-0061,2026-01-04,2026-03-05,13167.55,60,paid
HIST-000398,CUS-0107,2026-04-04,2026-05-04,51292.84,30,paid
HIST-000399,CUS-0123,2026-02-17,2026-03-19,28453.04,30,paid
HIST-000400,CUS-0119,2026-02-21,2026-04-07,18291.49,45,paid
HIST-000401,CUS-0065,2026-01-08,2026-02-07,50829.77,30,paid
HIST-000402,CUS-0019,2025-05-20,2025-06-04,76166.45,15,paid
HIST-000403,CUS-0076,2026-03-03,2026-03-18,50088.56,15,paid
HIST-000404,CUS-0014,2025-04-08,2025-06-07,52770.53,60,paid
HIST-000405,CUS-0011,2025-04-25,2025-05-25,236169.44,30,paid
HIST-000406,CUS-0087,2025-11-23,2025-12-23,36937.21,30,paid
HIST-000407,CUS-0159,2026-05-16,2026-06-15,17657.76,30,paid
HIST-000408,CUS-0032,2026-03-27,2026-04-26,218019.63,30,paid
HIST-000409,CUS-0095,2025-11-19,2026-01-03,77026.35,45,paid
HIST-000410,CUS-0082,2025-12-02,2025-12-17,23827.83,15,paid
HIST-000411,CUS-0024,2025-08-05,2025-09-04,58762.14,30,paid
HIST-000412,CUS-0156,2025-07-16,2025-08-15,30776.37,30,paid
HIST-000413,CUS-0087,2026-01-10,2026-02-24,78052.35,45,paid
HIST-000414,CUS-0002,2025-05-15,2025-05-30,15530.75,15,paid
HIST-000415,CUS-0135,2025-09-18,2025-11-17,24579.15,60,paid
HIST-000416,CUS-0060,2026-03-31,2026-04-30,97681.34,30,paid
HIST-000417,CUS-0034,2025-06-21,2025-07-21,11832.3,30,paid
HIST-000418,CUS-0051,2025-03-16,2025-05-15,52634.59,60,paid
HIST-000419,CUS-0024,2026-02-20,2026-04-06,141119.03,45,paid
HIST-000420,CUS-0079,2025-06-10,2025-07-25,28146.67,45,paid
HIST-000421,CUS-0080,2026-01-01,2026-03-02,41843.75,60,paid
HIST-000422,CUS-0135,2025-05-14,2025-07-13,12893.93,60,paid
HIST-000423,CUS-0019,2025-04-02,2025-05-17,42004.07,45,paid
HIST-000424,CUS-0015,2026-03-27,2026-04-26,35449.39,30,paid
HIST-000425,CUS-0083,2026-04-05,2026-05-05,43511.33,30,paid
HIST-000426,CUS-0062,2025-11-30,2026-01-14,49440.77,45,paid
HIST-000427,CUS-0079,2025-04-13,2025-05-13,38188.5,30,paid
HIST-000428,CUS-0051,2026-03-20,2026-05-04,45173.92,45,paid
HIST-000429,CUS-0058,2026-06-01,2026-07-01,94261.86,30,paid
HIST-000430,CUS-0125,2025-08-22,2025-10-06,34931.45,45,paid
HIST-000431,CUS-0061,2026-01-11,2026-02-25,120833.63,45,paid
HIST-000432,CUS-0038,2025-09-11,2025-10-11,31472.91,30,paid
HIST-000433,CUS-0113,2026-01-16,2026-03-02,6153.59,45,paid
HIST-000434,CUS-0121,2026-02-13,2026-02-28,28092.94,15,paid
HIST-000435,CUS-0026,2025-05-09,2025-06-08,97796.87,30,paid
HIST-000436,CUS-0083,2025-09-28,2025-11-27,60546.19,60,paid
HIST-000437,CUS-0059,2026-04-24,2026-05-24,9452.73,30,paid
HIST-000438,CUS-0062,2025-08-23,2025-09-22,38532.69,30,paid
HIST-000439,CUS-0118,2026-02-18,2026-04-19,15178.3,60,paid
HIST-000440,CUS-0103,2026-04-12,2026-05-12,17309.87,30,paid
HIST-000441,CUS-0008,2025-04-10,2025-05-25,16603.94,45,paid
HIST-000442,CUS-0003,2025-06-23,2025-08-07,55973.53,45,paid
HIST-000443,CUS-0122,2025-12-27,2026-02-10,133993.93,45,paid
HIST-000444,CUS-0010,2025-09-17,2025-11-16,195717.09,60,paid
HIST-000445,CUS-0005,2025-09-02,2025-10-02,110141.21,30,paid
HIST-000446,CUS-0035,2025-04-07,2025-05-22,21528.2,45,paid
HIST-000447,CUS-0066,2025-08-28,2025-09-27,62144.14,30,paid
HIST-000448,CUS-0110,2025-10-31,2025-11-30,57667.07,30,paid
HIST-000449,CUS-0100,2025-04-01,2025-05-01,38660.77,30,paid
HIST-000450,CUS-0026,2025-11-22,2025-12-07,8192.12,15,paid
HIST-000451,CUS-0024,2025-12-05,2026-01-04,64718.0,30,paid
HIST-000452,CUS-0032,2025-12-11,2026-01-25,30153.58,45,paid
HIST-000453,CUS-0157,2026-03-27,2026-05-11,38455.65,45,paid
HIST-000454,CUS-0065,2025-08-23,2025-10-07,82217.45,45,paid
HIST-000455,CUS-0111,2025-08-19,2025-10-03,16415.73,45,paid
HIST-000456,CUS-0148,2026-03-01,2026-04-15,86548.29,45,paid
HIST-000457,CUS-0084,2025-12-16,2026-01-15,57507.21,30,paid
HIST-000458,CUS-0006,2026-01-02,2026-02-01,57539.77,30,paid
HIST-000459,CUS-0068,2025-11-28,2025-12-28,125977.44,30,paid
HIST-000460,CUS-0070,2025-09-07,2025-10-07,57369.58,30,paid
HIST-000461,CUS-0035,2025-06-22,2025-08-06,44079.36,45,paid
HIST-000462,CUS-0068,2025-05-01,2025-06-30,30640.04,60,paid
HIST-000463,CUS-0155,2026-02-17,2026-03-04,53306.05,15,paid
HIST-000464,CUS-0074,2025-06-28,2025-08-12,26657.85,45,paid
HIST-000465,CUS-0137,2025-12-05,2026-01-19,110257.28,45,paid
HIST-000466,CUS-0149,2025-10-09,2025-11-23,107961.91,45,paid
HIST-000467,CUS-0120,2025-06-03,2025-07-03,145914.16,30,paid
HIST-000468,CUS-0096,2025-12-30,2026-02-13,28106.62,45,paid
HIST-000469,CUS-0076,2025-04-04,2025-06-03,26610.83,60,paid
HIST-000470,CUS-0065,2026-01-28,2026-03-14,64275.16,45,paid
HIST-000471,CUS-0059,2025-04-26,2025-06-10,38643.07,45,paid
HIST-000472,CUS-0023,2026-03-18,2026-05-17,47574.46,60,paid
HIST-000473,CUS-0061,2025-03-28,2025-05-27,76968.23,60,paid
HIST-000474,CUS-0100,2025-11-10,2025-12-25,67548.12,45,paid
HIST-000475,CUS-0006,2025-05-02,2025-06-16,75488.1,45,paid
HIST-000476,CUS-0009,2025-11-16,2025-12-31,39991.27,45,paid
HIST-000477,CUS-0005,2026-02-22,2026-04-08,44848.6,45,paid
HIST-000478,CUS-0016,2025-06-16,2025-07-31,11875.75,45,paid
HIST-000479,CUS-0045,2025-08-14,2025-09-28,84450.74,45,paid
HIST-000480,CUS-0010,2025-06-10,2025-07-10,43021.3,30,paid
HIST-000481,CUS-0051,2025-06-21,2025-07-21,180862.81,30,paid
HIST-000482,CUS-0120,2026-03-18,2026-05-02,65526.87,45,paid
HIST-000483,CUS-0044,2025-12-20,2026-02-18,7442.38,60,paid
HIST-000484,CUS-0044,2025-11-07,2025-12-07,73477.09,30,paid
HIST-000485,CUS-0149,2026-03-24,2026-04-23,34011.58,30,paid
HIST-000486,CUS-0159,2026-03-22,2026-04-21,17019.74,30,paid
HIST-000487,CUS-0050,2025-03-13,2025-04-12,83251.51,30,paid
HIST-000488,CUS-0079,2026-03-15,2026-04-14,57820.77,30,paid
HIST-000489,CUS-0137,2025-07-22,2025-09-20,12953.77,60,paid
HIST-000490,CUS-0115,2026-04-02,2026-06-01,127687.11,60,paid
HIST-000491,CUS-0115,2025-04-07,2025-05-22,21519.2,45,paid
HIST-000492,CUS-0027,2025-05-13,2025-06-12,22223.91,30,paid
HIST-000493,CUS-0107,2025-06-30,2025-07-15,42141.59,15,paid
HIST-000494,CUS-0002,2026-02-24,2026-03-26,40538.14,30,paid
HIST-000495,CUS-0055,2026-01-24,2026-03-10,34538.5,45,paid
HIST-000496,CUS-0141,2025-12-08,2026-02-06,21995.8,60,paid
HIST-000497,CUS-0001,2026-05-22,2026-06-21,20968.73,30,paid
HIST-000498,CUS-0058,2026-03-25,2026-05-09,79091.38,45,paid
HIST-000499,CUS-0060,2026-04-28,2026-05-28,56207.53,30,paid
HIST-000500,CUS-0085,2025-10-15,2025-11-29,20999.96,45,paid
HIST-000501,CUS-0062,2026-01-19,2026-02-18,16469.76,30,paid
HIST-000502,CUS-0024,2026-05-10,2026-06-09,119751.96,30,paid
HIST-000503,CUS-0108,2025-07-22,2025-08-21,53797.76,30,paid
HIST-000504,CUS-0082,2025-03-20,2025-04-19,49636.01,30,paid
HIST-000505,CUS-0115,2026-05-24,2026-06-23,29161.76,30,paid
HIST-000506,CUS-0102,2025-07-08,2025-07-23,50179.63,15,paid
HIST-000507,CUS-0012,2026-02-07,2026-03-09,120041.0,30,paid
HIST-000508,CUS-0038,2025-05-05,2025-07-04,89559.54,60,paid
HIST-000509,CUS-0053,2026-05-19,2026-06-18,121562.29,30,paid
HIST-000510,CUS-0010,2025-04-23,2025-05-23,48746.39,30,paid
HIST-000511,CUS-0123,2026-02-21,2026-04-07,43710.69,45,paid
HIST-000512,CUS-0055,2025-12-13,2026-01-12,54894.58,30,paid
HIST-000513,CUS-0058,2025-07-13,2025-09-11,205622.25,60,paid
HIST-000514,CUS-0064,2025-06-19,2025-07-19,36110.64,30,paid
HIST-000515,CUS-0110,2025-12-16,2026-01-30,95750.21,45,paid
HIST-000516,CUS-0115,2025-11-23,2025-12-23,29413.28,30,paid
HIST-000517,CUS-0033,2025-10-08,2025-12-07,214817.21,60,paid
HIST-000518,CUS-0019,2025-07-21,2025-08-20,80519.2,30,paid
HIST-000519,CUS-0097,2026-02-17,2026-03-19,34111.48,30,paid
HIST-000520,CUS-0014,2025-11-01,2025-12-16,15118.33,45,paid
HIST-000521,CUS-0009,2026-01-17,2026-03-03,29716.2,45,paid
HIST-000522,CUS-0144,2025-08-23,2025-10-07,44404.48,45,paid
HIST-000523,CUS-0074,2025-03-25,2025-04-24,35313.52,30,paid
HIST-000524,CUS-0132,2025-08-09,2025-09-08,135125.28,30,paid
HIST-000525,CUS-0062,2025-10-22,2025-12-06,42799.06,45,paid
HIST-000526,CUS-0027,2026-06-01,2026-07-01,19670.4,30,paid
HIST-000527,CUS-0060,2026-01-22,2026-02-06,29835.03,15,paid
HIST-000528,CUS-0098,2025-03-13,2025-04-27,114157.13,45,paid
HIST-000529,CUS-0124,2025-04-08,2025-05-08,73468.54,30,paid
HIST-000530,CUS-0071,2025-05-02,2025-06-01,79246.54,30,paid
HIST-000531,CUS-0005,2025-10-17,2025-12-01,56109.4,45,paid
HIST-000532,CUS-0043,2025-07-06,2025-08-05,32306.61,30,paid
HIST-000533,CUS-0033,2025-06-20,2025-07-20,65940.73,30,paid
HIST-000534,CUS-0057,2025-05-02,2025-05-17,37045.92,15,paid
HIST-000535,CUS-0011,2025-08-01,2025-08-31,95962.03,30,paid
HIST-000536,CUS-0106,2026-02-01,2026-03-18,68424.28,45,paid
HIST-000537,CUS-0145,2026-04-22,2026-05-22,74592.21,30,paid
HIST-000538,CUS-0138,2025-06-22,2025-07-22,64965.19,30,paid
HIST-000539,CUS-0126,2026-03-30,2026-04-29,38838.42,30,paid
HIST-000540,CUS-0064,2025-08-10,2025-09-24,30174.41,45,paid
HIST-000541,CUS-0050,2025-03-17,2025-04-16,75259.45,30,paid
HIST-000542,CUS-0006,2025-09-10,2025-10-10,35597.11,30,paid
HIST-000543,CUS-0086,2026-02-01,2026-03-18,23055.94,45,paid
HIST-000544,CUS-0148,2025-11-04,2025-12-04,18891.36,30,paid
HIST-000545,CUS-0059,2025-07-14,2025-08-28,45008.12,45,paid
HIST-000546,CUS-0047,2025-04-17,2025-05-17,184826.09,30,paid
HIST-000547,CUS-0061,2026-01-30,2026-03-01,18618.23,30,paid
HIST-000548,CUS-0054,2025-06-02,2025-07-02,54291.25,30,paid
HIST-000549,CUS-0050,2025-04-21,2025-06-05,29789.57,45,paid
HIST-000550,CUS-0006,2026-04-18,2026-05-18,142177.79,30,paid
HIST-000551,CUS-0046,2026-03-16,2026-04-15,39707.51,30,paid
HIST-000552,CUS-0061,2025-11-22,2025-12-22,107657.64,30,paid
HIST-000553,CUS-0063,2025-07-21,2025-09-04,46493.48,45,paid
HIST-000554,CUS-0021,2025-06-26,2025-08-10,62339.58,45,paid
HIST-000555,CUS-0037,2025-12-09,2026-01-08,94975.45,30,paid
HIST-000556,CUS-0027,2026-03-11,2026-04-25,133072.57,45,paid
HIST-000557,CUS-0157,2026-01-03,2026-02-02,26398.46,30,paid
HIST-000558,CUS-0006,2026-02-21,2026-04-07,55740.92,45,paid
HIST-000559,CUS-0059,2025-10-17,2025-12-01,13434.41,45,paid
HIST-000560,CUS-0122,2025-05-23,2025-06-22,10939.18,30,paid
HIST-000561,CUS-0082,2026-01-07,2026-02-06,24947.07,30,paid
HIST-000562,CUS-0065,2025-03-23,2025-05-22,34069.97,60,paid
HIST-000563,CUS-0115,2025-10-16,2025-11-15,64330.66,30,paid
HIST-000564,CUS-0071,2025-07-17,2025-09-15,223898.99,60,paid
HIST-000565,CUS-0133,2025-09-09,2025-10-09,21502.41,30,paid
HIST-000566,CUS-0016,2025-05-15,2025-06-29,26770.45,45,paid
HIST-000567,CUS-0005,2025-09-02,2025-10-02,12929.19,30,paid
HIST-000568,CUS-0157,2026-05-31,2026-07-15,10072.25,45,paid
HIST-000569,CUS-0086,2025-03-27,2025-05-26,18611.21,60,paid
HIST-000570,CUS-0159,2026-01-05,2026-02-04,14338.05,30,paid
HIST-000571,CUS-0034,2025-07-30,2025-08-14,34076.93,15,paid
HIST-000572,CUS-0078,2025-10-04,2025-11-03,62356.7,30,paid
HIST-000573,CUS-0033,2026-06-03,2026-07-18,22072.88,45,paid
HIST-000574,CUS-0140,2026-04-09,2026-05-24,54982.71,45,paid
HIST-000575,CUS-0049,2025-07-12,2025-08-11,77945.16,30,paid
HIST-000576,CUS-0120,2025-12-10,2026-01-09,39055.53,30,paid
HIST-000577,CUS-0084,2025-05-08,2025-06-22,15306.62,45,paid
HIST-000578,CUS-0112,2025-11-03,2025-12-03,24324.18,30,paid
HIST-000579,CUS-0095,2025-10-28,2025-12-12,33826.46,45,paid
HIST-000580,CUS-0016,2026-02-24,2026-03-26,35830.87,30,paid
HIST-000581,CUS-0020,2026-03-24,2026-05-23,9709.65,60,paid
HIST-000582,CUS-0044,2025-08-01,2025-09-30,19535.18,60,paid
HIST-000583,CUS-0138,2025-08-24,2025-09-23,93798.75,30,paid
HIST-000584,CUS-0148,2025-10-18,2025-12-02,12762.65,45,paid
HIST-000585,CUS-0095,2025-07-21,2025-09-19,141411.01,60,paid
HIST-000586,CUS-0028,2026-01-02,2026-02-16,35940.62,45,paid
HIST-000587,CUS-0034,2026-04-13,2026-05-28,39023.35,45,paid
HIST-000588,CUS-0101,2025-09-01,2025-10-01,41987.28,30,paid
HIST-000589,CUS-0027,2025-06-25,2025-07-25,9101.58,30,paid
HIST-000590,CUS-0134,2026-06-01,2026-07-16,61126.5,45,paid
HIST-000591,CUS-0055,2026-02-02,2026-03-19,84942.15,45,paid
HIST-000592,CUS-0062,2026-02-06,2026-03-23,24344.23,45,paid
HIST-000593,CUS-0023,2025-06-25,2025-08-09,45798.83,45,paid
HIST-000594,CUS-0065,2025-09-02,2025-11-01,177420.35,60,paid
HIST-000595,CUS-0090,2025-05-16,2025-06-30,34744.42,45,paid
HIST-000596,CUS-0122,2026-04-18,2026-06-02,38405.68,45,paid
HIST-000597,CUS-0005,2025-04-01,2025-04-16,22033.96,15,paid
HIST-000598,CUS-0024,2026-04-14,2026-06-13,49968.59,60,paid
HIST-000599,CUS-0087,2026-01-01,2026-03-02,39454.55,60,paid
HIST-000600,CUS-0121,2026-05-26,2026-06-25,44403.61,30,paid
HIST-000601,CUS-0042,2025-05-23,2025-07-22,15748.83,60,paid
HIST-000602,CUS-0035,2025-05-22,2025-07-06,36745.22,45,paid
HIST-000603,CUS-0105,2026-01-13,2026-02-12,68574.36,30,paid
HIST-000604,CUS-0154,2025-04-01,2025-05-31,51904.27,60,paid
HIST-000605,CUS-0065,2026-01-27,2026-02-26,43213.52,30,paid
HIST-000606,CUS-0015,2026-01-31,2026-03-17,166708.81,45,paid
HIST-000607,CUS-0092,2025-03-11,2025-04-10,25425.23,30,paid
HIST-000608,CUS-0024,2025-05-12,2025-06-26,64935.08,45,paid
HIST-000609,CUS-0073,2025-05-10,2025-06-09,23459.04,30,paid
HIST-000610,CUS-0068,2025-07-06,2025-08-05,21162.23,30,paid
HIST-000611,CUS-0059,2025-10-05,2025-12-04,180254.62,60,paid
HIST-000612,CUS-0156,2025-07-01,2025-07-31,14642.05,30,paid
HIST-000613,CUS-0124,2025-04-20,2025-05-20,25618.31,30,paid
HIST-000614,CUS-0085,2025-04-13,2025-05-13,37392.07,30,paid
HIST-000615,CUS-0059,2025-08-02,2025-09-01,22991.79,30,paid
HIST-000616,CUS-0004,2025-05-16,2025-06-30,9844.5,45,paid
HIST-000617,CUS-0063,2026-04-06,2026-05-06,49635.69,30,paid
HIST-000618,CUS-0028,2026-02-07,2026-03-24,19408.62,45,paid
HIST-000619,CUS-0023,2025-06-19,2025-08-03,283246.78,45,paid
HIST-000620,CUS-0107,2025-09-26,2025-10-26,29396.78,30,paid
HIST-000621,CUS-0103,2026-05-13,2026-06-27,54922.8,45,paid
HIST-000622,CUS-0086,2025-04-06,2025-06-05,7971.65,60,paid
HIST-000623,CUS-0055,2025-10-11,2025-11-10,13893.54,30,paid
HIST-000624,CUS-0111,2026-01-17,2026-03-03,64220.54,45,paid
HIST-000625,CUS-0152,2025-08-21,2025-09-20,15897.1,30,paid
HIST-000626,CUS-0037,2025-06-25,2025-08-09,14768.59,45,paid
HIST-000627,CUS-0007,2025-08-16,2025-10-15,107613.86,60,paid
HIST-000628,CUS-0014,2026-02-13,2026-03-15,48531.34,30,paid
HIST-000629,CUS-0157,2026-05-02,2026-06-16,13086.97,45,paid
HIST-000630,CUS-0035,2026-04-09,2026-05-09,87908.21,30,paid
HIST-000631,CUS-0159,2026-05-13,2026-06-27,57121.3,45,paid
HIST-000632,CUS-0089,2026-05-24,2026-06-23,122947.82,30,paid
HIST-000633,CUS-0053,2025-08-09,2025-09-08,103101.2,30,paid
HIST-000634,CUS-0090,2025-07-08,2025-07-23,174544.96,15,paid
HIST-000635,CUS-0120,2025-12-06,2025-12-21,36083.25,15,paid
HIST-000636,CUS-0037,2025-10-09,2025-11-08,16525.58,30,paid
HIST-000637,CUS-0153,2025-05-26,2025-07-25,37023.42,60,paid
HIST-000638,CUS-0083,2026-01-17,2026-02-01,22717.82,15,paid
HIST-000639,CUS-0076,2025-12-16,2026-01-15,59768.68,30,paid
HIST-000640,CUS-0029,2025-11-20,2026-01-04,4372.85,45,paid
HIST-000641,CUS-0005,2025-06-28,2025-08-12,68244.78,45,paid
HIST-000642,CUS-0026,2025-11-18,2026-01-17,43398.37,60,paid
HIST-000643,CUS-0009,2026-05-12,2026-06-26,28294.2,45,paid
HIST-000644,CUS-0120,2025-11-12,2025-12-12,23290.09,30,paid
HIST-000645,CUS-0110,2025-09-05,2025-10-20,65534.25,45,paid
HIST-000646,CUS-0102,2026-05-06,2026-06-05,136779.76,30,paid
HIST-000647,CUS-0081,2025-10-28,2025-12-27,24352.89,60,paid
HIST-000648,CUS-0027,2025-11-25,2025-12-25,80025.06,30,paid
HIST-000649,CUS-0028,2026-01-26,2026-03-12,34995.12,45,paid
HIST-000650,CUS-0062,2025-03-13,2025-04-12,42168.03,30,paid
HIST-000651,CUS-0156,2025-04-30,2025-06-14,109060.17,45,paid
HIST-000652,CUS-0078,2026-04-15,2026-05-15,50445.98,30,paid
HIST-000653,CUS-0061,2025-06-23,2025-08-07,90562.7,45,paid
HIST-000654,CUS-0020,2025-10-29,2025-12-13,32663.74,45,paid
HIST-000655,CUS-0135,2026-02-12,2026-03-29,26657.93,45,paid
HIST-000656,CUS-0113,2026-05-12,2026-06-11,89977.83,30,paid
HIST-000657,CUS-0096,2025-10-19,2025-11-18,8417.51,30,paid
HIST-000658,CUS-0087,2025-12-10,2026-01-24,80845.72,45,paid
HIST-000659,CUS-0116,2025-10-27,2025-11-26,27327.32,30,paid
HIST-000660,CUS-0068,2025-03-19,2025-04-03,413955.13,15,paid
HIST-000661,CUS-0146,2025-03-19,2025-04-18,35058.09,30,paid
HIST-000662,CUS-0159,2025-12-03,2026-01-17,15077.9,45,paid
HIST-000663,CUS-0094,2026-03-10,2026-04-09,32382.37,30,paid
HIST-000664,CUS-0031,2025-05-04,2025-06-03,48140.17,30,paid
HIST-000665,CUS-0033,2025-08-17,2025-10-01,57865.92,45,paid
HIST-000666,CUS-0033,2025-05-29,2025-07-13,22244.83,45,paid
HIST-000667,CUS-0099,2025-09-09,2025-11-08,57029.04,60,paid
HIST-000668,CUS-0149,2025-10-20,2025-12-04,81650.98,45,paid
HIST-000669,CUS-0115,2025-11-08,2025-12-08,49864.74,30,paid
HIST-000670,CUS-0009,2025-06-18,2025-08-02,38228.56,45,paid
HIST-000671,CUS-0061,2026-02-09,2026-03-11,64411.87,30,paid
HIST-000672,CUS-0043,2025-10-02,2025-11-16,42483.0,45,paid
HIST-000673,CUS-0019,2025-12-21,2026-01-05,40633.46,15,paid
HIST-000674,CUS-0052,2026-03-08,2026-05-07,114571.09,60,paid
HIST-000675,CUS-0010,2025-05-11,2025-06-25,83829.91,45,paid
HIST-000676,CUS-0062,2026-01-05,2026-02-19,18009.77,45,paid
HIST-000677,CUS-0078,2025-09-30,2025-11-14,47873.23,45,paid
HIST-000678,CUS-0078,2025-05-15,2025-06-29,14243.67,45,paid
HIST-000679,CUS-0131,2025-10-24,2025-12-08,53869.01,45,paid
HIST-000680,CUS-0035,2026-05-03,2026-06-02,17670.75,30,paid
HIST-000681,CUS-0005,2025-03-24,2025-04-23,91519.22,30,paid
HIST-000682,CUS-0104,2025-11-06,2025-12-21,157493.07,45,paid
HIST-000683,CUS-0027,2025-07-25,2025-09-08,39920.4,45,paid
HIST-000684,CUS-0032,2026-05-29,2026-07-13,57411.5,45,paid
HIST-000685,CUS-0063,2025-10-22,2025-12-06,50179.53,45,paid
HIST-000686,CUS-0008,2025-04-24,2025-05-24,29475.95,30,paid
HIST-000687,CUS-0095,2025-11-10,2025-12-10,95207.86,30,paid
HIST-000688,CUS-0150,2026-05-09,2026-06-08,21487.96,30,paid
HIST-000689,CUS-0008,2025-03-12,2025-04-26,45686.36,45,paid
HIST-000690,CUS-0059,2026-02-19,2026-03-21,7113.44,30,paid
HIST-000691,CUS-0072,2025-07-27,2025-09-10,43488.29,45,paid
HIST-000692,CUS-0063,2026-02-23,2026-03-25,81738.19,30,paid
HIST-000693,CUS-0046,2026-03-16,2026-04-15,20504.14,30,paid
HIST-000694,CUS-0095,2025-04-04,2025-05-04,16234.88,30,paid
HIST-000695,CUS-0060,2026-04-22,2026-05-22,221942.41,30,paid
HIST-000696,CUS-0157,2025-08-16,2025-09-15,82236.07,30,paid
HIST-000697,CUS-0007,2025-05-10,2025-06-09,69614.61,30,paid
HIST-000698,CUS-0026,2026-03-29,2026-04-28,60623.9,30,paid
HIST-000699,CUS-0103,2026-03-17,2026-05-16,57250.94,60,paid
HIST-000700,CUS-0068,2025-08-09,2025-09-08,42649.42,30,paid
HIST-000701,CUS-0122,2025-04-21,2025-06-05,63721.77,45,paid
HIST-000702,CUS-0114,2025-06-08,2025-07-23,22479.68,45,paid
HIST-000703,CUS-0059,2026-05-08,2026-06-07,61064.43,30,paid
HIST-000704,CUS-0040,2026-01-10,2026-01-25,49686.87,15,paid
HIST-000705,CUS-0054,2025-07-14,2025-08-13,29204.89,30,paid
HIST-000706,CUS-0048,2026-01-17,2026-03-18,18249.75,60,paid
HIST-000707,CUS-0095,2026-04-24,2026-06-08,72878.82,45,paid
HIST-000708,CUS-0004,2025-09-29,2025-10-29,56055.35,30,paid
HIST-000709,CUS-0096,2026-01-07,2026-02-21,366705.7,45,paid
HIST-000710,CUS-0107,2025-08-05,2025-09-04,71489.03,30,paid
HIST-000711,CUS-0115,2025-12-24,2026-01-23,25660.5,30,paid
HIST-000712,CUS-0046,2025-09-14,2025-10-14,138169.74,30,paid
HIST-000713,CUS-0105,2025-03-28,2025-04-27,26408.71,30,paid
HIST-000714,CUS-0112,2026-04-23,2026-05-23,24521.02,30,paid
HIST-000715,CUS-0039,2025-04-15,2025-05-30,38026.04,45,paid
HIST-000716,CUS-0065,2025-05-04,2025-06-03,136517.22,30,paid
HIST-000717,CUS-0006,2025-09-07,2025-10-07,19548.04,30,paid
HIST-000718,CUS-0001,2025-11-18,2026-01-02,81547.51,45,paid
HIST-000719,CUS-0090,2026-04-28,2026-05-28,31747.59,30,paid
HIST-000720,CUS-0156,2026-02-18,2026-04-04,22530.16,45,paid
HIST-000721,CUS-0147,2026-04-24,2026-05-24,60796.67,30,paid
HIST-000722,CUS-0081,2026-01-07,2026-03-08,15333.55,60,paid
HIST-000723,CUS-0010,2026-03-12,2026-04-26,70182.05,45,paid
HIST-000724,CUS-0154,2025-06-21,2025-07-21,45107.21,30,paid
HIST-000725,CUS-0076,2026-04-07,2026-06-06,142729.86,60,paid
HIST-000726,CUS-0067,2025-03-29,2025-04-28,25545.1,30,paid
HIST-000727,CUS-0036,2025-03-22,2025-05-21,30194.69,60,paid
HIST-000728,CUS-0135,2026-04-10,2026-05-10,147844.51,30,paid
HIST-000729,CUS-0076,2025-06-12,2025-07-27,19116.93,45,paid
HIST-000730,CUS-0097,2025-07-01,2025-07-31,407708.6,30,paid
HIST-000731,CUS-0033,2025-05-07,2025-06-06,175696.37,30,paid
HIST-000732,CUS-0086,2026-03-08,2026-04-07,103738.14,30,paid
HIST-000733,CUS-0066,2026-02-21,2026-03-23,58711.89,30,paid
