payment_id,invoice_id,payment_date,amount_usd,days_late
PAY-002281,HIST-002281,2025-06-25,40158.64,22
PAY-001334,HIST-001334,2025-06-25,19897.67,18
PAY-001318,HIST-001318,2025-06-25,55031.58,19
PAY-000788,HIST-000788,2025-06-25,74486.97,11
PAY-003581,HIST-003581,2025-06-25,43952.72,26
PAY-002893,HIST-002893,2025-06-25,94848.54,-2
PAY-004017,HIST-004017,2025-06-25,39194.22,34
PAY-002588,HIST-002588,2025-06-25,55906.52,22
PAY-001963,HIST-001963,2025-06-25,30621.12,15
PAY-002142,HIST-002142,2025-06-25,40785.44,11
PAY-004250,HIST-004250,2025-06-25,40718.75,15
PAY-000150,HIST-000150,2025-06-25,29436.16,24
PAY-000475,HIST-000475,2025-06-25,75488.1,9
PAY-003418,HIST-003418,2025-06-25,81502.38,27
PAY-004707,HIST-004707,2025-06-25,47443.7,9
PAY-000087,HIST-000087,2025-06-26,105777.94,6
PAY-001308,HIST-001308,2025-06-26,19845.85,37
PAY-002902,HIST-002902,2025-06-26,102235.1,25
PAY-001008,HIST-001008,2025-06-26,217840.02,31
PAY-002603,HIST-002603,2025-06-26,8901.2,37
PAY-000968,HIST-000968,2025-06-26,101486.75,28
PAY-000303,HIST-000303,2025-06-26,59928.64,36
PAY-003691,HIST-003691,2025-06-26,91343.65,0
PAY-001345,HIST-001345,2025-06-26,17105.7,10
PAY-002293,HIST-002293,2025-06-26,55071.36,38
PAY-004329,HIST-004329,2025-06-26,77642.81,17
PAY-002542,HIST-002542,2025-06-26,8221.77,30
PAY-000402,HIST-000402,2025-06-26,76166.45,22
PAY-003777,HIST-003777,2025-06-26,68886.36,23
PAY-004374,HIST-004374,2025-06-27,152921.82,16
PAY-000562,HIST-000562,2025-06-27,34069.97,36
PAY-003031,HIST-003031,2025-06-27,36101.66,34
PAY-003432,HIST-003432,2025-06-27,51296.06,33
PAY-002635,HIST-002635,2025-06-27,25834.57,37
PAY-001352,HIST-001352,2025-06-27,17048.2,21
PAY-001405,HIST-001405,2025-06-27,35917.24,28
PAY-000059,HIST-000059,2025-06-27,157061.29,16
PAY-003981,HIST-003981,2025-06-27,49319.02,38
PAY-002631,HIST-002631,2025-06-27,17577.03,4
PAY-001913,HIST-001913,2025-06-27,33521.67,46
PAY-002650,HIST-002650,2025-06-27,78273.1,7
PAY-004305,HIST-004305,2025-06-27,62017.62,23
PAY-001385,HIST-001385,2025-06-27,63810.26,31
PAY-000360,HIST-000360,2025-06-27,81989.94,40
PAY-002825,HIST-002825,2025-06-27,40038.82,20
PAY-002775,HIST-002775,2025-06-28,58877.46,19
PAY-003089,HIST-003089,2025-06-28,44376.06,13
PAY-003301,HIST-003301,2025-06-28,35675.94,24
PAY-004538,HIST-004538,2025-06-28,26443.54,-1
PAY-002621,HIST-002621,2025-06-28,25193.7,19
PAY-004524,HIST-004524,2025-06-28,55421.5,36
PAY-002133,HIST-002133,2025-06-28,99017.27,26
PAY-004071,HIST-004071,2025-06-28,58810.6,-1
PAY-003337,HIST-003337,2025-06-28,19422.72,2
PAY-004096,HIST-004096,2025-06-28,22655.22,13
PAY-002122,HIST-002122,2025-06-28,104814.62,19
PAY-003264,HIST-003264,2025-06-29,64171.31,41
PAY-003793,HIST-003793,2025-06-29,15257.33,19
PAY-003541,HIST-003541,2025-06-29,52702.59,25
PAY-003352,HIST-003352,2025-06-29,137934.07,22
PAY-000608,HIST-000608,2025-06-29,64935.08,3
PAY-003409,HIST-003409,2025-06-29,186203.45,31
PAY-003450,HIST-003450,2025-06-29,57320.14,52
PAY-001868,HIST-001868,2025-06-29,32565.98,46
PAY-004720,HIST-004720,2025-06-29,45256.86,19
PAY-002168,HIST-002168,2025-06-29,18781.73,28
PAY-002572,HIST-002572,2025-06-29,26590.84,20
PAY-004434,HIST-004434,2025-06-29,43528.45,39
PAY-000491,HIST-000491,2025-06-29,21519.2,38
PAY-000622,HIST-000622,2025-06-30,7971.65,25
PAY-004310,HIST-004310,2025-06-30,46462.29,5
PAY-002146,HIST-002146,2025-06-30,31482.1,-4
PAY-002245,HIST-002245,2025-06-30,255214.65,15
PAY-000989,HIST-000989,2025-06-30,40028.07,9
PAY-003440,HIST-003440,2025-06-30,40137.4,15
PAY-000731,HIST-000731,2025-06-30,175696.37,24
PAY-001922,HIST-001922,2025-06-30,41229.51,32
PAY-002093,HIST-002093,2025-06-30,50010.67,24
PAY-000084,HIST-000084,2025-07-01,30328.98,37
PAY-000609,HIST-000609,2025-07-01,23459.04,22
PAY-001778,HIST-001778,2025-07-01,48817.87,22
PAY-000895,HIST-000895,2025-07-01,18961.5,27
PAY-003817,HIST-003817,2025-07-01,22499.35,21
PAY-000604,HIST-000604,2025-07-01,51904.27,31
PAY-002938,HIST-002938,2025-07-01,251459.27,14
PAY-001419,HIST-001419,2025-07-01,56284.91,40
PAY-001356,HIST-001356,2025-07-01,60332.6,43
PAY-004380,HIST-004380,2025-07-02,13793.75,25
PAY-001836,HIST-001836,2025-07-02,31179.63,17
PAY-003244,HIST-003244,2025-07-02,17623.32,22
PAY-003612,HIST-003612,2025-07-02,22021.86,23
PAY-004241,HIST-004241,2025-07-02,256623.19,46
PAY-001725,HIST-001725,2025-07-02,20782.24,19
PAY-000716,HIST-000716,2025-07-02,136517.22,29
PAY-000184,HIST-000184,2025-07-02,32066.14,20
PAY-004301,HIST-004301,2025-07-02,64072.2,10
PAY-000028,HIST-000028,2025-07-02,35626.44,16
PAY-001368,HIST-001368,2025-07-02,22879.85,37
PAY-001688,HIST-001688,2025-07-03,18955.16,15
PAY-003806,HIST-003806,2025-07-03,34620.87,38
PAY-004386,HIST-004386,2025-07-03,52866.22,20
PAY-004528,HIST-004528,2025-07-03,18034.94,11
PAY-000297,HIST-000297,2025-07-03,31655.35,31
PAY-003796,HIST-003796,2025-07-03,163735.5,18
PAY-001735,HIST-001735,2025-07-03,49519.42,28
PAY-000435,HIST-000435,2025-07-03,97796.87,25
PAY-002844,HIST-002844,2025-07-03,12660.5,21
PAY-002821,HIST-002821,2025-07-03,78399.9,16
PAY-002697,HIST-002697,2025-07-03,272740.42,36
PAY-002925,HIST-002925,2025-07-03,239639.1,17
PAY-004458,HIST-004458,2025-07-03,50612.21,13
PAY-004571,HIST-004571,2025-07-04,55337.66,8
PAY-002700,HIST-002700,2025-07-04,17488.34,26
PAY-000308,HIST-000308,2025-07-04,212027.9,19
PAY-000651,HIST-000651,2025-07-04,109060.17,20
PAY-002481,HIST-002481,2025-07-04,41149.31,15
PAY-002508,HIST-002508,2025-07-04,51044.24,40
PAY-002286,HIST-002286,2025-07-04,45727.69,31
PAY-003024,HIST-003024,2025-07-04,290997.96,5
PAY-000342,HIST-000342,2025-07-04,22904.34,56
PAY-003234,HIST-003234,2025-07-04,102374.62,-5
PAY-004779,HIST-004779,2025-07-04,49923.28,15
PAY-002433,HIST-002433,2025-07-05,20709.86,15
PAY-002463,HIST-002463,2025-07-05,19203.23,21
PAY-002050,HIST-002050,2025-07-05,30636.81,6
PAY-003122,HIST-003122,2025-07-05,19430.18,17
PAY-001700,HIST-001700,2025-07-05,19329.9,26
PAY-004077,HIST-004077,2025-07-05,20341.94,18
PAY-004450,HIST-004450,2025-07-05,43118.47,13
PAY-004393,HIST-004393,2025-07-05,36411.68,24
PAY-000701,HIST-000701,2025-07-05,63721.77,30
PAY-001605,HIST-001605,2025-07-05,81464.63,17
PAY-004101,HIST-004101,2025-07-06,95300.96,10
PAY-000990,HIST-000990,2025-07-06,90533.86,45
PAY-003893,HIST-003893,2025-07-06,204357.55,36
PAY-002058,HIST-002058,2025-07-06,47605.67,23
PAY-000831,HIST-000831,2025-07-07,50459.97,6
PAY-000373,HIST-000373,2025-07-07,60367.91,14
PAY-004738,HIST-004738,2025-07-07,41206.91,15
PAY-003532,HIST-003532,2025-07-07,28219.14,19
PAY-000469,HIST-000469,2025-07-07,26610.83,34
PAY-003804,HIST-003804,2025-07-07,52021.44,36
PAY-000106,HIST-000106,2025-07-07,119006.37,38
PAY-003328,HIST-003328,2025-07-07,16530.51,10
PAY-000310,HIST-000310,2025-07-07,56589.58,36
PAY-003387,HIST-003387,2025-07-07,10285.59,37
PAY-004124,HIST-004124,2025-07-07,57012.37,35
PAY-003545,HIST-003545,2025-07-08,19711.7,46
PAY-002312,HIST-002312,2025-07-08,34553.61,16
PAY-001807,HIST-001807,2025-07-08,90788.33,11
PAY-001568,HIST-001568,2025-07-08,106443.75,29
PAY-004505,HIST-004505,2025-07-08,31500.71,57
PAY-000976,HIST-000976,2025-07-08,8476.28,45
PAY-002205,HIST-002205,2025-07-08,25601.33,33
PAY-001969,HIST-001969,2025-07-08,13565.0,48
PAY-000099,HIST-000099,2025-07-08,12297.44,29
PAY-000078,HIST-000078,2025-07-08,30321.6,33
PAY-000664,HIST-000664,2025-07-09,48140.17,36
PAY-000414,HIST-000414,2025-07-09,15530.75,40
PAY-004280,HIST-004280,2025-07-09,29894.7,25
PAY-002628,HIST-002628,2025-07-09,49558.67,30
PAY-004019,HIST-004019,2025-07-09,70236.91,22
PAY-000577,HIST-000577,2025-07-09,15306.62,17
PAY-004015,HIST-004015,2025-07-09,48875.76,23
PAY-002336,HIST-002336,2025-07-09,48772.29,30
PAY-004581,HIST-004581,2025-07-09,52293.91,15
PAY-000279,HIST-000279,2025-07-09,29554.46,28
PAY-004429,HIST-004429,2025-07-09,150725.74,14
PAY-001706,HIST-001706,2025-07-09,90441.3,33
PAY-004463,HIST-004463,2025-07-10,58575.36,32
PAY-001829,HIST-001829,2025-07-10,34041.08,24
PAY-001716,HIST-001716,2025-07-10,51782.93,46
PAY-001084,HIST-001084,2025-07-10,56493.64,21
PAY-002819,HIST-002819,2025-07-10,14245.51,25
PAY-001980,HIST-001980,2025-07-10,105164.6,9
PAY-004716,HIST-004716,2025-07-10,222066.6,29
PAY-001366,HIST-001366,2025-07-10,22112.88,18
PAY-003049,HIST-003049,2025-07-10,18842.74,43
PAY-004556,HIST-004556,2025-07-10,79140.11,15
PAY-003936,HIST-003936,2025-07-10,19070.61,29
PAY-000492,HIST-000492,2025-07-11,22223.91,29
PAY-003294,HIST-003294,2025-07-11,34797.17,15
PAY-003515,HIST-003515,2025-07-11,37321.79,8
PAY-004431,HIST-004431,2025-07-11,52974.46,38
PAY-001135,HIST-001135,2025-07-11,24496.61,26
PAY-000958,HIST-000958,2025-07-12,89274.67,36
PAY-001094,HIST-001094,2025-07-12,84304.03,28
PAY-001544,HIST-001544,2025-07-12,40632.8,31
PAY-000549,HIST-000549,2025-07-12,29789.57,37
PAY-002633,HIST-002633,2025-07-12,34224.5,37
PAY-000130,HIST-000130,2025-07-12,27606.43,32
PAY-003213,HIST-003213,2025-07-12,44928.71,49
PAY-001689,HIST-001689,2025-07-12,34919.33,6
PAY-002597,HIST-002597,2025-07-12,34495.01,24
PAY-003289,HIST-003289,2025-07-13,70839.11,13
PAY-004278,HIST-004278,2025-07-13,20245.98,28
PAY-003664,HIST-003664,2025-07-13,35725.03,10
PAY-004796,HIST-004796,2025-07-13,19913.55,14
PAY-000191,HIST-000191,2025-07-13,38037.42,38
PAY-004150,HIST-004150,2025-07-13,26414.66,25
PAY-003094,HIST-003094,2025-07-13,86510.06,27
PAY-000260,HIST-000260,2025-07-13,29387.07,25
PAY-000256,HIST-000256,2025-07-13,56122.96,22
PAY-000904,HIST-000904,2025-07-13,18179.22,45
PAY-000884,HIST-000884,2025-07-13,67121.81,18
PAY-003252,HIST-003252,2025-07-14,6370.52,17
PAY-003481,HIST-003481,2025-07-14,39452.31,32
PAY-001149,HIST-001149,2025-07-14,21809.64,19
PAY-001594,HIST-001594,2025-07-14,46400.33,26
PAY-001987,HIST-001987,2025-07-14,52744.79,-5
PAY-004279,HIST-004279,2025-07-14,31089.3,32
PAY-000874,HIST-000874,2025-07-14,34787.93,27
PAY-002667,HIST-002667,2025-07-14,25312.13,15
PAY-003311,HIST-003311,2025-07-14,8002.63,0
PAY-002537,HIST-002537,2025-07-14,23984.4,-4
PAY-001910,HIST-001910,2025-07-14,83358.49,27
PAY-004534,HIST-004534,2025-07-15,39124.17,45
PAY-000446,HIST-000446,2025-07-15,21528.2,54
PAY-003883,HIST-003883,2025-07-15,70267.33,10
PAY-002192,HIST-002192,2025-07-15,17385.89,20
PAY-002394,HIST-002394,2025-07-15,55952.04,16
PAY-003267,HIST-003267,2025-07-15,37720.81,2
PAY-004583,HIST-004583,2025-07-15,64980.78,36
PAY-001882,HIST-001882,2025-07-15,52905.61,30
PAY-000333,HIST-000333,2025-07-15,52384.08,16
PAY-000792,HIST-000792,2025-07-16,37937.33,33
PAY-001683,HIST-001683,2025-07-16,80722.47,41
PAY-003065,HIST-003065,2025-07-16,31480.13,47
PAY-002638,HIST-002638,2025-07-16,254025.35,26
PAY-001074,HIST-001074,2025-07-16,26493.15,21
PAY-002701,HIST-002701,2025-07-16,64577.61,20
PAY-002940,HIST-002940,2025-07-16,40476.01,61
PAY-003946,HIST-003946,2025-07-16,82539.34,42
PAY-001316,HIST-001316,2025-07-16,38264.22,1
PAY-003815,HIST-003815,2025-07-16,55075.42,8
PAY-000823,HIST-000823,2025-07-16,33440.94,28
PAY-002596,HIST-002596,2025-07-16,120941.07,28
PAY-000755,HIST-000755,2025-07-17,26159.29,37
PAY-002989,HIST-002989,2025-07-17,43113.02,29
PAY-000675,HIST-000675,2025-07-17,83829.91,22
PAY-001937,HIST-001937,2025-07-17,25928.49,36
PAY-001086,HIST-001086,2025-07-17,37676.57,30
PAY-003833,HIST-003833,2025-07-17,22373.17,39
PAY-001712,HIST-001712,2025-07-17,12141.15,35
PAY-003752,HIST-003752,2025-07-18,47931.06,15
PAY-002514,HIST-002514,2025-07-18,94427.84,19
PAY-000548,HIST-000548,2025-07-18,54291.25,16
PAY-004743,HIST-004743,2025-07-18,57525.85,11
PAY-002371,HIST-002371,2025-07-18,36614.39,8
PAY-002874,HIST-002874,2025-07-18,17848.57,29
PAY-002092,HIST-002092,2025-07-18,23270.49,23
PAY-003715,HIST-003715,2025-07-18,19682.4,8
PAY-001261,HIST-001261,2025-07-18,19571.55,-2
PAY-004437,HIST-004437,2025-07-18,35562.45,12
PAY-000697,HIST-000697,2025-07-18,69614.61,39
PAY-002774,HIST-002774,2025-07-18,53611.2,32
PAY-000995,HIST-000995,2025-07-18,30287.78,4
PAY-003080,HIST-003080,2025-07-19,55680.2,29
PAY-000780,HIST-000780,2025-07-19,25376.52,22
PAY-003145,HIST-003145,2025-07-19,42562.44,22
PAY-003483,HIST-003483,2025-07-19,12529.88,17
PAY-000179,HIST-000179,2025-07-19,13759.07,-4
PAY-002915,HIST-002915,2025-07-19,34105.4,17
PAY-000404,HIST-000404,2025-07-19,52770.53,42
PAY-002552,HIST-002552,2025-07-19,18198.51,29
PAY-004235,HIST-004235,2025-07-19,25574.25,18
PAY-001384,HIST-001384,2025-07-19,72285.96,24
PAY-003942,HIST-003942,2025-07-19,8715.02,31
PAY-001052,HIST-001052,2025-07-20,14690.83,33
PAY-000019,HIST-000019,2025-07-20,31331.89,31
PAY-003666,HIST-003666,2025-07-20,15649.32,29
PAY-000560,HIST-000560,2025-07-20,10939.18,28
PAY-001999,HIST-001999,2025-07-20,84776.95,26
PAY-004449,HIST-004449,2025-07-20,12591.53,-5
PAY-001979,HIST-001979,2025-07-20,16079.33,5
PAY-003001,HIST-003001,2025-07-20,37120.54,23
PAY-002029,HIST-002029,2025-07-21,103123.8,27
PAY-001968,HIST-001968,2025-07-21,23160.26,24
PAY-002451,HIST-002451,2025-07-21,125384.89,20
PAY-003019,HIST-003019,2025-07-21,52190.07,38
PAY-004313,HIST-004313,2025-07-21,33323.83,6
PAY-001741,HIST-001741,2025-07-21,51424.25,33
PAY-001414,HIST-001414,2025-07-21,87257.44,25
PAY-003052,HIST-003052,2025-07-22,70335.22,-4
PAY-000736,HIST-000736,2025-07-22,113843.45,21
PAY-001457,HIST-001457,2025-07-22,26032.11,29
PAY-003993,HIST-003993,2025-07-22,24572.47,34
PAY-001661,HIST-001661,2025-07-22,20692.45,33
PAY-004488,HIST-004488,2025-07-22,81475.95,11
PAY-003975,HIST-003975,2025-07-22,28821.46,44
PAY-001227,HIST-001227,2025-07-22,24270.21,27
PAY-000864,HIST-000864,2025-07-22,33531.64,38
PAY-001160,HIST-001160,2025-07-22,42792.49,9
PAY-002745,HIST-002745,2025-07-22,24795.91,28
PAY-002753,HIST-002753,2025-07-22,23985.85,24
PAY-003110,HIST-003110,2025-07-22,11235.58,7
PAY-000992,HIST-000992,2025-07-22,16233.37,21
PAY-004298,HIST-004298,2025-07-22,55017.36,27
PAY-000135,HIST-000135,2025-07-22,42819.41,29
PAY-003232,HIST-003232,2025-07-22,41905.71,-5
PAY-000296,HIST-000296,2025-07-23,39065.53,38
PAY-004123,HIST-004123,2025-07-23,29039.92,13
PAY-003098,HIST-003098,2025-07-23,25587.74,45
PAY-003169,HIST-003169,2025-07-23,30739.08,18
PAY-001071,HIST-001071,2025-07-23,35263.76,32
PAY-003427,HIST-003427,2025-07-23,128908.46,-5
PAY-000981,HIST-000981,2025-07-23,28818.35,23
PAY-002610,HIST-002610,2025-07-23,51261.02,13
PAY-002505,HIST-002505,2025-07-23,41858.8,11
PAY-002207,HIST-002207,2025-07-24,49479.53,16
PAY-000467,HIST-000467,2025-07-24,145914.16,21
PAY-003374,HIST-003374,2025-07-24,22207.46,41
PAY-000967,HIST-000967,2025-07-24,41624.48,21
PAY-001715,HIST-001715,2025-07-24,80483.89,12
PAY-002252,HIST-002252,2025-07-24,41532.75,35
PAY-000595,HIST-000595,2025-07-24,34744.42,24
PAY-003510,HIST-003510,2025-07-24,32854.48,17
PAY-001034,HIST-001034,2025-07-24,40656.02,20
PAY-003202,HIST-003202,2025-07-24,26673.78,32
PAY-002773,HIST-002773,2025-07-24,17202.58,13
PAY-002758,HIST-002758,2025-07-24,150095.92,7
PAY-002917,HIST-002917,2025-07-25,49208.94,32
PAY-002622,HIST-002622,2025-07-25,48212.11,29
PAY-000018,HIST-000018,2025-07-25,37936.41,17
PAY-002393,HIST-002393,2025-07-25,65393.61,8
PAY-000220,HIST-000220,2025-07-25,42355.99,28
PAY-003517,HIST-003517,2025-07-25,154750.13,21
PAY-000934,HIST-000934,2025-07-25,47776.17,43
PAY-001835,HIST-001835,2025-07-25,49810.86,48
PAY-002692,HIST-002692,2025-07-25,40372.42,21
PAY-001073,HIST-001073,2025-07-25,54060.26,35
PAY-004574,HIST-004574,2025-07-25,35916.27,37
PAY-003348,HIST-003348,2025-07-25,96249.49,43
PAY-003557,HIST-003557,2025-07-26,28425.89,16
PAY-000616,HIST-000616,2025-07-26,9844.5,26
PAY-004626,HIST-004626,2025-07-26,196867.74,19
PAY-003054,HIST-003054,2025-07-26,115225.09,29
PAY-002056,HIST-002056,2025-07-26,37570.72,8
PAY-001506,HIST-001506,2025-07-26,14572.81,6
PAY-000678,HIST-000678,2025-07-26,14243.67,27
PAY-002728,HIST-002728,2025-07-26,22675.97,51
PAY-003442,HIST-003442,2025-07-26,18861.02,15
PAY-001772,HIST-001772,2025-07-26,94891.42,-3
PAY-004658,HIST-004658,2025-07-26,38368.99,21
PAY-001324,HIST-001324,2025-07-26,11439.87,14
PAY-003683,HIST-003683,2025-07-26,15614.95,36
PAY-000307,HIST-000307,2025-07-26,20822.5,29
PAY-001152,HIST-001152,2025-07-26,6548.82,8
PAY-002888,HIST-002888,2025-07-27,17482.55,53
PAY-004446,HIST-004446,2025-07-27,57803.26,23
PAY-002974,HIST-002974,2025-07-27,15396.08,13
PAY-004694,HIST-004694,2025-07-27,35415.85,21
PAY-000080,HIST-000080,2025-07-27,55795.27,44
PAY-003742,HIST-003742,2025-07-27,45814.71,25
PAY-004229,HIST-004229,2025-07-27,55011.28,57
PAY-002323,HIST-002323,2025-07-28,34662.74,11
PAY-003175,HIST-003175,2025-07-28,41799.54,26
PAY-001681,HIST-001681,2025-07-28,186289.57,11
PAY-003997,HIST-003997,2025-07-28,39936.15,17
PAY-003355,HIST-003355,2025-07-28,82534.32,8
PAY-002786,HIST-002786,2025-07-28,20487.5,28
PAY-004703,HIST-004703,2025-07-28,73926.89,16
PAY-001156,HIST-001156,2025-07-28,55832.39,10
PAY-002375,HIST-002375,2025-07-28,72388.86,23
PAY-003004,HIST-003004,2025-07-28,47409.06,42
PAY-004308,HIST-004308,2025-07-28,22794.18,27
PAY-001430,HIST-001430,2025-07-28,8004.26,22
PAY-003962,HIST-003962,2025-07-28,26323.9,11
PAY-000076,HIST-000076,2025-07-29,37947.73,39
PAY-001551,HIST-001551,2025-07-29,18802.06,13
PAY-000508,HIST-000508,2025-07-29,89559.54,25
PAY-003769,HIST-003769,2025-07-29,12545.05,24
PAY-002187,HIST-002187,2025-07-29,93309.46,33
PAY-000367,HIST-000367,2025-07-29,13115.47,22
PAY-000137,HIST-000137,2025-07-29,19400.74,21
PAY-002170,HIST-002170,2025-07-29,54554.59,6
PAY-001790,HIST-001790,2025-07-29,8591.27,42
PAY-000920,HIST-000920,2025-07-30,107901.88,19
PAY-003988,HIST-003988,2025-07-30,18587.43,13
PAY-002105,HIST-002105,2025-07-30,27261.92,45
PAY-000302,HIST-000302,2025-07-30,44885.35,36
PAY-001090,HIST-001090,2025-07-30,60536.32,17
PAY-003862,HIST-003862,2025-07-30,178816.75,34
PAY-000047,HIST-000047,2025-07-30,20256.32,15
PAY-000422,HIST-000422,2025-07-30,12893.93,17
PAY-000825,HIST-000825,2025-07-30,26065.73,21
PAY-000381,HIST-000381,2025-07-30,161642.16,16
PAY-000155,HIST-000155,2025-07-30,7305.81,19
PAY-004045,HIST-004045,2025-07-31,52287.67,23
PAY-001112,HIST-001112,2025-07-31,23424.07,40
PAY-002593,HIST-002593,2025-07-31,32616.48,35
PAY-001752,HIST-001752,2025-07-31,47053.64,47
PAY-002704,HIST-002704,2025-08-01,89201.12,33
PAY-004162,HIST-004162,2025-08-01,61229.46,34
PAY-001017,HIST-001017,2025-08-01,11311.18,-1
PAY-000924,HIST-000924,2025-08-01,51548.34,10
PAY-002860,HIST-002860,2025-08-01,50332.0,32
PAY-001976,HIST-001976,2025-08-01,59931.24,35
PAY-000589,HIST-000589,2025-08-01,9101.58,7
PAY-002136,HIST-002136,2025-08-01,20315.98,24
PAY-001737,HIST-001737,2025-08-01,44376.22,26
PAY-001175,HIST-001175,2025-08-02,24541.8,54
PAY-002782,HIST-002782,2025-08-02,32829.66,-5
PAY-000724,HIST-000724,2025-08-02,45107.21,12
PAY-000793,HIST-000793,2025-08-02,153541.84,34
PAY-000930,HIST-000930,2025-08-02,131072.2,3
PAY-002963,HIST-002963,2025-08-02,69157.81,19
PAY-004477,HIST-004477,2025-08-02,83023.53,21
PAY-001644,HIST-001644,2025-08-02,19612.46,38
PAY-001309,HIST-001309,2025-08-02,16697.3,8
PAY-003108,HIST-003108,2025-08-03,311721.17,10
PAY-003279,HIST-003279,2025-08-03,133388.54,6
PAY-000834,HIST-000834,2025-08-03,76103.64,38
PAY-000145,HIST-000145,2025-08-03,105383.9,30
PAY-001417,HIST-001417,2025-08-03,31359.09,35
PAY-002412,HIST-002412,2025-08-03,14876.52,14
PAY-004108,HIST-004108,2025-08-03,42921.14,35
PAY-004021,HIST-004021,2025-08-03,45912.78,28
PAY-002455,HIST-002455,2025-08-03,44960.83,39
PAY-000462,HIST-000462,2025-08-03,30640.04,34
PAY-002729,HIST-002729,2025-08-03,31339.29,8
PAY-000007,HIST-000007,2025-08-03,95906.1,9
PAY-000244,HIST-000244,2025-08-03,26924.72,42
PAY-003350,HIST-003350,2025-08-04,75272.41,7
PAY-001401,HIST-001401,2025-08-04,108751.9,27
PAY-002467,HIST-002467,2025-08-04,172197.3,17
PAY-003465,HIST-003465,2025-08-04,68046.13,9
PAY-000626,HIST-000626,2025-08-04,14768.59,-5
PAY-001770,HIST-001770,2025-08-05,15266.7,23
PAY-002719,HIST-002719,2025-08-05,131967.1,15
PAY-000481,HIST-000481,2025-08-05,180862.81,15
PAY-004763,HIST-004763,2025-08-05,14817.46,39
PAY-003889,HIST-003889,2025-08-05,25442.22,26
PAY-004102,HIST-004102,2025-08-05,93042.95,20
PAY-000480,HIST-000480,2025-08-05,43021.3,26
PAY-001746,HIST-001746,2025-08-05,115996.36,15
PAY-003929,HIST-003929,2025-08-05,38612.81,21
PAY-000370,HIST-000370,2025-08-05,125268.29,26
PAY-002863,HIST-002863,2025-08-05,52818.67,21
PAY-004212,HIST-004212,2025-08-05,57409.48,12
PAY-002308,HIST-002308,2025-08-06,13807.67,15
PAY-004644,HIST-004644,2025-08-06,148701.37,23
PAY-001190,HIST-001190,2025-08-06,71801.18,34
PAY-003222,HIST-003222,2025-08-06,72668.63,22
PAY-000493,HIST-000493,2025-08-06,42141.59,22
PAY-003105,HIST-003105,2025-08-06,36063.52,33
PAY-003000,HIST-003000,2025-08-06,61896.42,7
PAY-004225,HIST-004225,2025-08-06,15935.05,38
PAY-003044,HIST-003044,2025-08-06,71786.58,4
PAY-004426,HIST-004426,2025-08-06,17018.32,23
PAY-000637,HIST-000637,2025-08-07,37023.42,13
PAY-004307,HIST-004307,2025-08-07,43609.3,30
PAY-001863,HIST-001863,2025-08-07,57050.37,40
PAY-003745,HIST-003745,2025-08-07,45621.26,37
PAY-000098,HIST-000098,2025-08-07,66701.08,36
PAY-004702,HIST-004702,2025-08-07,75476.99,-4
PAY-001053,HIST-001053,2025-08-07,134696.89,18
PAY-000221,HIST-000221,2025-08-07,57138.47,34
PAY-002829,HIST-002829,2025-08-07,82293.34,39
PAY-004046,HIST-004046,2025-08-08,35666.65,4
PAY-002130,HIST-002130,2025-08-08,101335.14,46
PAY-003072,HIST-003072,2025-08-08,118041.64,10
PAY-003647,HIST-003647,2025-08-08,16205.06,24
PAY-004320,HIST-004320,2025-08-08,27804.87,23
PAY-002503,HIST-002503,2025-08-08,22252.4,3
PAY-002806,HIST-002806,2025-08-08,29411.63,4
PAY-000132,HIST-000132,2025-08-08,120175.66,16
PAY-000092,HIST-000092,2025-08-08,172777.22,13
PAY-001788,HIST-001788,2025-08-08,36893.21,41
PAY-001518,HIST-001518,2025-08-08,51412.3,50
PAY-003288,HIST-003288,2025-08-08,59967.07,5
PAY-001742,HIST-001742,2025-08-08,27042.32,30
PAY-004696,HIST-004696,2025-08-08,30235.2,15
PAY-002556,HIST-002556,2025-08-09,24308.94,7
PAY-002466,HIST-002466,2025-08-09,17786.17,13
PAY-001623,HIST-001623,2025-08-09,33182.23,24
PAY-003507,HIST-003507,2025-08-09,83211.87,26
PAY-001901,HIST-001901,2025-08-09,19498.86,34
PAY-001925,HIST-001925,2025-08-09,30477.96,28
PAY-002933,HIST-002933,2025-08-10,84681.07,15
PAY-000666,HIST-000666,2025-08-10,22244.83,28
PAY-004425,HIST-004425,2025-08-10,42286.63,17
PAY-001126,HIST-001126,2025-08-10,32877.28,25
PAY-002007,HIST-002007,2025-08-10,87697.77,13
